timestep,reward,ep_len,wall_time
3760,10.0,10,2.54
3772,28.0,28,2.54
3788,13.0,13,2.55
3792,20.0,20,2.55
3824,16.0,16,2.57
3844,14.0,14,2.58
3880,22.0,22,2.61
3892,30.0,30,2.62
3904,15.0,15,2.62
3928,12.0,12,2.64
3956,33.0,33,2.66
3984,14.0,14,2.67
3992,25.0,25,2.68
4020,16.0,16,2.69
4036,11.0,11,2.70
4040,34.0,34,2.70
4060,19.0,19,2.72
4072,8.0,8,2.72
4084,12.0,12,2.73
4112,13.0,13,2.75
4116,11.0,11,2.75
4128,27.0,27,2.75
4156,11.0,11,2.77
4176,12.0,12,2.78
4208,31.0,31,2.80
4216,25.0,25,2.80
4256,20.0,20,2.83
4300,21.0,21,2.85
4308,38.0,38,2.86
4316,15.0,15,2.86
4348,12.0,12,2.88
4368,15.0,15,2.90
4384,17.0,17,2.91
4400,48.0,48,2.91
4412,11.0,11,2.92
4428,20.0,20,2.93
4440,14.0,14,2.94
4496,21.0,21,2.97
4504,16.0,16,2.98
4536,10.0,10,3.00
4544,29.0,29,3.00
4576,44.0,44,3.02
4592,14.0,14,3.03
4604,15.0,15,3.04
4632,14.0,14,3.05
4664,15.0,15,3.07
4676,21.0,21,3.08
4760,21.0,21,3.13
4768,26.0,26,3.14
4772,67.0,67,3.14
4792,40.0,40,3.15
4840,18.0,18,3.18
4888,29.0,29,3.21
4896,26.0,26,3.22
4916,39.0,39,3.23
4948,13.0,13,3.25
4956,17.0,17,3.25
4984,17.0,17,3.27
5012,43.0,43,3.29
5012,16.0,16,3.29
5064,27.0,27,3.32
5072,15.0,15,3.33
5084,18.0,18,3.33
5124,35.0,35,3.36
5128,11.0,11,3.36
5148,21.0,21,3.38
5164,10.0,10,3.39
5184,28.0,28,3.40
5204,19.0,19,3.41
5212,16.0,16,3.42
5240,19.0,19,3.43
5284,18.0,18,3.46
5308,26.0,26,3.48
5312,32.0,32,3.48
5320,20.0,20,3.49
5324,10.0,10,3.49
5368,14.0,14,3.52
5404,20.0,20,3.54
5416,27.0,27,3.55
5460,14.0,14,3.57
5472,26.0,26,3.58
5500,45.0,45,3.60
5540,31.0,31,3.62
5592,30.0,30,3.66
5640,25.0,25,3.69
5652,38.0,38,3.69
5692,58.0,58,3.74
5700,27.0,27,3.75
5720,20.0,20,3.77
5740,22.0,22,3.78
5748,14.0,14,3.79
5800,13.0,13,3.82
5828,32.0,32,3.83
5880,20.0,20,3.87
5888,37.0,37,3.87
5936,14.0,14,3.90
5964,19.0,19,3.92
5988,40.0,40,3.94
6004,10.0,10,3.95
6016,74.0,74,3.96
6028,23.0,23,3.96
6036,12.0,12,3.97
6056,10.0,10,3.98
6080,19.0,19,4.00
6120,23.0,23,4.02
6148,17.0,17,4.04
6184,32.0,32,4.06
6192,18.0,18,4.07
6208,15.0,15,4.08
6252,54.0,54,4.11
6264,14.0,14,4.11
6268,21.0,21,4.12
6304,13.0,13,4.14
6340,37.0,37,4.16
6352,12.0,12,4.17
6356,22.0,22,4.17
6412,18.0,18,4.21
6428,41.0,41,4.22
6432,19.0,19,4.22
6440,22.0,22,4.23
6492,20.0,20,4.25
6536,27.0,27,4.28
6564,33.0,33,4.30
6564,31.0,31,4.30
6640,19.0,19,4.35
6664,43.0,43,4.36
6668,26.0,26,4.37
6716,12.0,12,4.40
6728,16.0,16,4.40
6764,57.0,57,4.43
6776,15.0,15,4.44
6784,14.0,14,4.44
6800,40.0,40,4.45
6816,13.0,13,4.46
6868,17.0,17,4.50
6872,22.0,22,4.50
6876,15.0,15,4.50
6924,12.0,12,4.53
6928,15.0,15,4.53
6940,17.0,17,4.54
6988,16.0,16,4.57
7004,19.0,19,4.58
7012,18.0,18,4.59
7048,9.0,9,4.61
7092,11.0,11,4.64
7144,92.0,92,4.67
7144,13.0,13,4.67
7164,40.0,40,4.69
7188,50.0,50,4.70
7204,15.0,15,4.71
7292,22.0,22,4.76
7296,38.0,38,4.76
7324,34.0,34,4.78
7348,46.0,46,4.79
7412,16.0,16,4.83
7416,23.0,23,4.83
7452,39.0,39,4.86
7452,9.0,9,4.86
7488,19.0,19,4.88
7496,11.0,11,4.88
7504,13.0,13,4.89
7544,14.0,14,4.91
7560,16.0,16,4.92
7588,21.0,21,4.94
7600,77.0,77,4.95
7624,16.0,16,4.96
7632,11.0,11,4.97
7664,30.0,30,4.99
7692,17.0,17,5.01
7700,9.0,9,5.01
7704,26.0,26,5.01
7756,16.0,16,5.05
7792,23.0,23,5.07
7796,23.0,23,5.07
7868,28.0,28,5.12
7876,61.0,61,5.12
7892,25.0,25,5.13
7912,11.0,11,5.15
7916,10.0,10,5.15
7964,13.0,13,5.18
7964,18.0,18,5.18
7980,16.0,16,5.19
8004,10.0,10,5.21
8044,20.0,20,5.23
8044,16.0,16,5.23
8056,13.0,13,5.24
8104,15.0,15,5.27
8116,18.0,18,5.28
8136,85.0,85,5.29
8196,15.0,15,12.74
8196,35.0,35,12.74
8216,28.0,28,12.75
8252,14.0,14,12.78
8280,16.0,16,12.79
8284,22.0,22,12.80
8284,42.0,42,12.80
8292,10.0,10,12.80
8352,18.0,18,12.84
8368,21.0,21,12.85
8424,18.0,18,12.89
8432,37.0,37,12.89
8456,41.0,41,12.91
8484,15.0,15,12.92
8488,30.0,30,12.93
8560,32.0,32,12.97
8636,45.0,45,13.02
8636,37.0,37,13.02
8668,27.0,27,13.04
8696,15.0,15,13.06
8708,10.0,10,13.07
8712,19.0,19,13.07
8736,63.0,63,13.09
8760,16.0,16,13.10
8800,23.0,23,13.13
8804,23.0,23,13.13
8876,18.0,18,13.18
8876,29.0,29,13.18
8968,42.0,42,13.24
9020,36.0,36,13.27
9068,83.0,83,13.29
9084,52.0,52,13.30
9140,43.0,43,13.34
9180,40.0,40,13.37
9188,12.0,12,13.37
9220,10.0,10,13.39
9260,48.0,48,13.41
9292,26.0,26,13.43
9304,21.0,21,13.44
9360,17.0,17,13.48
9372,72.0,72,13.48
9420,29.0,29,13.52
9436,44.0,44,13.53
9476,14.0,14,13.55
9488,32.0,32,13.56
9512,35.0,35,13.57
9596,21.0,21,13.62
9604,32.0,32,13.63
9668,18.0,18,13.67
9676,18.0,18,13.67
9712,11.0,11,13.69
9720,58.0,58,13.70
9732,74.0,74,13.71
9744,17.0,17,13.71
9780,12.0,12,13.73
9828,29.0,29,13.76
9876,39.0,39,13.79
9916,43.0,43,13.81
9960,33.0,33,13.83
9964,22.0,22,13.84
10020,60.0,60,13.87
10084,16.0,16,13.91
10128,53.0,53,13.94
10132,12.0,12,13.94
10156,48.0,48,13.95
10176,11.0,11,13.96
10216,10.0,10,13.99
10256,74.0,74,14.01
10260,33.0,33,14.02
10328,28.0,28,14.06
10352,24.0,24,14.07
10372,54.0,54,14.08
10372,28.0,28,14.08
10416,22.0,22,14.11
10436,16.0,16,14.12
10460,11.0,11,14.14
10476,26.0,26,14.15
10484,33.0,33,14.15
10504,17.0,17,14.17
10524,16.0,16,14.18
10536,15.0,15,14.19
10572,17.0,17,14.21
10640,26.0,26,14.25
10648,41.0,41,14.25
10688,12.0,12,14.28
10704,45.0,45,14.29
10744,43.0,43,14.31
10772,31.0,31,14.33
10788,25.0,25,14.34
10800,24.0,24,14.35
10820,12.0,12,14.36
10872,13.0,13,14.39
10912,28.0,28,14.41
11000,22.0,22,14.47
11004,54.0,54,14.47
11004,33.0,33,14.47
11044,11.0,11,14.50
11064,80.0,80,14.51
11092,22.0,22,14.53
11112,12.0,12,14.54
11152,27.0,27,14.57
11160,39.0,39,14.57
11268,39.0,39,14.64
11352,48.0,48,14.69
11376,27.0,27,14.71
11508,104.0,104,14.78
11508,89.0,89,14.78
11556,45.0,45,14.81
11576,17.0,17,14.83
11604,12.0,12,14.84
11608,25.0,25,14.85
11684,83.0,83,14.90
11696,30.0,30,14.90
11704,24.0,24,14.91
11868,66.0,66,15.01
11932,16.0,16,15.05
11940,59.0,59,15.06
12008,78.0,78,15.10
12052,28.0,28,15.13
12076,36.0,36,15.14
12108,14.0,14,15.16
12192,127.0,127,15.22
12200,48.0,48,15.22
12228,38.0,38,15.24
12228,30.0,30,15.24
12308,20.0,20,15.29
12320,23.0,23,15.30
12368,44.0,44,15.33
12452,63.0,63,15.38
12516,16.0,16,15.42
12524,39.0,39,15.43
12616,25.0,25,15.49
12624,79.0,79,15.49
12668,87.0,87,15.52
12828,51.0,51,15.62
12828,53.0,53,15.62
12848,81.0,81,15.63
12868,50.0,50,15.65
12904,9.0,9,15.67
12960,14.0,14,15.70
12988,35.0,35,15.72
13008,45.0,45,15.73
13064,14.0,14,15.76
13088,32.0,32,15.78
13092,26.0,26,15.78
13136,18.0,18,15.81
13156,17.0,17,15.82
13180,88.0,88,15.84
13220,21.0,21,15.86
13252,40.0,40,15.88
13252,18.0,18,15.88
13288,17.0,17,15.90
13296,35.0,35,15.91
13344,14.0,14,15.94
13352,25.0,25,15.94
13364,28.0,28,15.95
13412,17.0,17,16.00
13416,13.0,13,16.00
13436,21.0,21,16.02
13448,9.0,9,16.03
13504,17.0,17,16.08
13508,23.0,23,16.08
13532,21.0,21,16.09
13572,16.0,16,16.12
13604,25.0,25,16.14
13628,83.0,83,16.16
13632,25.0,25,16.16
13652,12.0,12,16.17
13676,26.0,26,16.18
13712,20.0,20,16.21
13716,16.0,16,16.21
13928,75.0,75,16.34
13928,53.0,53,16.34
13964,9.0,9,16.37
13976,75.0,75,16.37
13976,66.0,66,16.37
13996,17.0,17,16.39
14044,17.0,17,16.42
14048,21.0,21,16.42
14064,17.0,17,16.43
14108,33.0,33,16.46
14132,17.0,17,16.47
14176,32.0,32,16.50
14200,17.0,17,16.52
14244,34.0,34,16.54
14292,62.0,62,16.57
14300,25.0,25,16.58
14324,37.0,37,16.59
14344,25.0,25,16.61
14356,14.0,14,16.61
14416,15.0,15,16.65
14456,41.0,41,16.68
14492,42.0,42,16.70
14544,22.0,22,16.73
14544,50.0,50,16.73
14560,36.0,36,16.74
14572,20.0,20,16.75
14588,11.0,11,16.76
14616,18.0,18,16.77
14628,14.0,14,16.78
14656,17.0,17,16.80
14664,26.0,26,16.80
14680,16.0,16,16.81
14732,13.0,13,16.85
14752,31.0,31,16.86
14788,14.0,14,16.88
14796,33.0,33,16.89
14884,24.0,24,16.94
14900,61.0,61,16.95
14904,38.0,38,16.96
14932,34.0,34,16.98
14948,16.0,16,16.99
14972,18.0,18,17.00
15016,21.0,21,17.03
15088,46.0,46,17.07
15092,30.0,30,17.07
15100,21.0,21,17.07
15120,43.0,43,17.09
15152,16.0,16,17.11
15188,24.0,24,17.13
15224,26.0,26,17.15
15232,20.0,20,17.16
15268,11.0,11,17.18
15320,22.0,22,17.22
15348,40.0,40,17.23
15348,62.0,62,17.23
15368,12.0,12,17.25
15460,48.0,48,17.31
15492,31.0,31,17.33
15508,12.0,12,17.34
15544,49.0,49,17.36
15572,56.0,56,17.38
15620,28.0,28,17.41
15700,52.0,52,17.46
15748,12.0,12,17.49
15768,49.0,49,17.50
15796,12.0,12,17.52
15844,75.0,75,17.55
15876,27.0,27,17.57
15936,35.0,35,17.60
15960,85.0,85,17.62
15992,37.0,37,17.64
16068,48.0,48,17.68
16080,30.0,30,17.69
16128,48.0,48,17.72
16176,12.0,12,17.75
16200,52.0,52,17.76
16216,37.0,37,17.77
16312,24.0,24,17.83
16416,60.0,60,25.38
16428,87.0,87,25.39
16452,63.0,63,25.41
16632,45.0,45,25.58
16640,53.0,53,25.58
16784,118.0,118,25.68
16856,56.0,56,25.72
16872,114.0,114,25.73
17028,39.0,39,25.82
17144,72.0,72,25.90
17248,152.0,152,25.96
17252,27.0,27,25.96
17304,69.0,69,26.00
17332,137.0,137,26.02
17360,14.0,14,26.03
17492,40.0,40,26.12
17516,66.0,66,26.13
17584,56.0,56,26.17
17684,48.0,48,26.24
17760,61.0,61,26.30
17932,171.0,171,26.43
17980,74.0,74,26.47
18016,21.0,21,26.49
18104,86.0,86,26.55
18148,42.0,42,26.58
18200,13.0,13,26.62
18200,46.0,46,26.62
18236,33.0,33,26.64
18280,20.0,20,26.67
18400,204.0,204,26.74
18496,74.0,74,26.80
18620,96.0,96,26.87
18652,93.0,93,26.89
18660,65.0,65,26.90
18704,52.0,52,26.93
18720,17.0,17,26.94
18756,13.0,13,26.96
18832,19.0,19,27.01
18912,73.0,73,27.06
18984,66.0,66,27.12
19108,112.0,112,27.21
19220,77.0,77,27.30
19336,126.0,126,27.38
19400,104.0,104,27.42
19400,73.0,73,27.42
19524,47.0,47,27.50
19568,87.0,87,27.53
19764,49.0,49,27.65
19836,18.0,18,27.70
19880,89.0,89,27.72
19948,17.0,17,27.76
19952,138.0,138,27.76
19960,140.0,140,27.77
19964,32.0,32,27.77
20028,20.0,20,27.81
20164,51.0,51,27.89
20192,41.0,41,27.91
20220,64.0,64,27.93
20312,37.0,37,27.98
20316,31.0,31,27.99
20488,134.0,134,28.09
20604,29.0,29,28.19
20624,77.0,77,28.20
20800,145.0,145,28.33
20904,70.0,70,28.40
20936,34.0,34,28.42
20956,161.0,161,28.44
20980,94.0,94,28.45
21056,25.0,25,28.51
21148,53.0,53,28.57
21168,28.0,28,28.58
21256,27.0,27,28.63
21344,44.0,44,28.69
21388,33.0,33,28.71
21424,130.0,130,28.74
21448,117.0,117,28.75
21616,42.0,42,28.89
21660,68.0,68,28.92
21696,88.0,88,28.94
21724,75.0,75,28.96
21796,45.0,45,29.00
22020,81.0,81,29.14
22068,12.0,12,29.17
22096,109.0,109,29.18
22292,142.0,142,29.30
22320,131.0,131,29.32
22408,22.0,22,29.39
22496,22.0,22,29.46
22560,67.0,67,29.51
22568,125.0,125,29.51
22676,145.0,145,29.60
22712,54.0,54,29.63
22748,18.0,18,29.65
22896,82.0,82,29.75
23000,63.0,63,29.82
23020,115.0,115,29.83
23096,19.0,19,29.88
23164,67.0,67,29.92
23224,128.0,128,29.96
23232,34.0,34,29.96
23260,24.0,24,29.98
23280,70.0,70,30.00
23316,14.0,14,30.02
23424,48.0,48,30.10
23500,55.0,55,30.16
23548,81.0,81,30.19
23648,37.0,37,30.27
23720,18.0,18,30.31
23744,107.0,107,30.33
23984,60.0,60,30.53
24116,173.0,173,30.61
24184,116.0,116,30.66
24192,52.0,52,30.66
24216,167.0,167,30.68
24260,36.0,36,30.70
24332,35.0,35,30.75
24400,17.0,17,30.79
24416,50.0,50,30.80
24428,42.0,42,30.80
24524,85.0,85,30.87
24532,26.0,26,30.87
24556,35.0,35,30.89
24712,39.0,39,38.93
25060,134.0,134,39.15
25088,172.0,172,39.17
25136,106.0,106,39.20
25180,162.0,162,39.23
25604,117.0,117,39.55
25692,151.0,151,39.61
25732,168.0,168,39.63
25784,45.0,45,39.67
25848,167.0,167,39.71
25900,13.0,13,39.74
26064,83.0,83,39.84
26152,22.0,22,39.89
26248,87.0,87,39.95
26488,176.0,176,40.11
26496,201.0,201,40.12
26544,74.0,74,40.15
26564,103.0,103,40.17
26612,31.0,31,40.20
26900,101.0,101,40.40
27056,39.0,39,40.51
27192,162.0,162,40.60
27288,181.0,181,40.66
27372,21.0,21,40.72
27420,202.0,202,40.74
27444,63.0,63,40.76
27520,116.0,116,40.80
27648,51.0,51,40.89
27720,50.0,50,40.94
27996,156.0,156,41.13
28044,156.0,156,41.16
28104,114.0,114,41.19
28156,109.0,109,41.22
28300,64.0,64,41.31
28780,196.0,196,41.63
28980,170.0,170,41.75
29180,256.0,256,41.87
29248,67.0,67,41.91
29424,61.0,61,42.03
29488,346.0,346,42.07
29912,283.0,283,42.39
30060,203.0,203,42.49
30324,225.0,225,42.65
30528,260.0,260,42.78
30848,197.0,197,42.97
30896,246.0,246,43.00
31072,187.0,187,43.11
31160,158.0,158,43.18
31228,83.0,83,43.22
31356,49.0,49,43.30
31356,71.0,71,43.30
31424,144.0,144,43.34
31524,25.0,25,43.40
31548,48.0,48,43.42
32036,128.0,128,43.72
32144,149.0,149,43.79
32144,197.0,197,43.79
32216,247.0,247,43.83
32484,112.0,112,44.01
32576,90.0,90,44.07
32592,112.0,112,44.08
33052,119.0,119,51.84
33200,264.0,264,51.93
33256,193.0,193,51.96
33688,159.0,159,52.24
34444,463.0,463,52.72
34592,348.0,348,52.82
34600,336.0,336,52.83
34728,260.0,260,52.92
35324,149.0,149,53.34
35700,275.0,275,53.58
35724,283.0,283,53.60
35764,330.0,330,53.62
36084,190.0,190,53.82
36384,171.0,171,54.01
36468,186.0,186,54.07
36764,250.0,250,54.25
36948,120.0,120,54.37
37120,184.0,184,54.48
37428,336.0,336,54.67
37668,226.0,226,54.82
37912,241.0,241,54.97
38072,238.0,238,55.07
38592,291.0,291,55.39
38724,203.0,203,55.47
38856,297.0,297,55.55
38968,224.0,224,55.62
39324,183.0,183,55.84
39752,224.0,224,56.11
39840,218.0,218,56.16
40140,354.0,354,56.35
40352,257.0,257,56.48
40408,142.0,142,56.52
40468,29.0,29,56.56
40548,35.0,35,56.61
40988,212.0,212,64.68
41668,280.0,280,65.10
41752,500.0,500,65.15
41928,365.0,365,65.27
42248,315.0,315,65.50
42256,147.0,147,65.51
42992,310.0,310,66.00
43264,254.0,254,66.18
43736,452.0,452,66.50
44136,470.0,470,66.74
44216,306.0,306,66.78
44280,254.0,254,66.82
45036,325.0,325,67.30
45328,298.0,298,67.48
45672,348.0,348,67.69
45796,395.0,395,67.75
46024,247.0,247,67.89
46280,238.0,238,68.05
47148,217.0,217,68.60
47324,413.0,413,68.70
47532,434.0,434,68.84
48024,500.0,500,69.11
48156,208.0,208,69.18
48344,299.0,299,69.28
48456,231.0,231,69.35
49512,339.0,339,77.16
49568,386.0,386,77.19
49800,336.0,336,77.32
50072,432.0,432,77.47
51348,387.0,387,78.20
51512,500.0,500,78.31
51568,500.0,500,78.34
52072,500.0,500,78.67
52756,297.0,297,79.09
52780,317.0,317,79.11
52888,385.0,385,79.18
54072,500.0,500,79.91
54376,372.0,372,80.11
54756,500.0,500,80.35
54780,500.0,500,80.36
55756,345.0,345,80.98
55820,437.0,437,81.02
56420,410.0,410,81.40
56636,470.0,470,81.54
57756,500.0,500,89.40
57820,500.0,500,89.44
58420,500.0,500,89.86
58576,485.0,485,89.96
59756,500.0,500,90.72
59820,500.0,500,90.76
60420,500.0,500,91.13
60576,500.0,500,91.23
61756,500.0,500,91.95
61820,500.0,500,91.99
62420,500.0,500,92.37
62576,500.0,500,92.47
63756,500.0,500,93.21
63820,500.0,500,93.25
64420,500.0,500,93.63
64576,500.0,500,93.72
65756,500.0,500,101.78
65820,500.0,500,101.82
66420,500.0,500,102.20
66576,500.0,500,102.30
67756,500.0,500,103.02
67820,500.0,500,103.06
68420,500.0,500,103.44
68576,500.0,500,103.54
69756,500.0,500,104.32
69820,500.0,500,104.36
70420,500.0,500,104.75
70576,500.0,500,104.84
71756,500.0,500,105.59
71820,500.0,500,105.63
72420,500.0,500,105.99
72576,500.0,500,106.09
73756,500.0,500,114.06
73820,500.0,500,114.10
74420,500.0,500,114.48
74576,500.0,500,114.58
75756,500.0,500,115.34
75820,500.0,500,115.38
76420,500.0,500,115.74
76576,500.0,500,115.83
77756,500.0,500,116.57
77820,500.0,500,116.62
78420,500.0,500,116.99
78576,500.0,500,117.09
79756,500.0,500,117.82
79820,500.0,500,117.86
80420,500.0,500,118.25
80576,500.0,500,118.37
81756,500.0,500,119.11
81820,500.0,500,119.15
82420,500.0,500,128.19
82576,500.0,500,128.32
83756,500.0,500,129.07
83820,500.0,500,129.11
84420,500.0,500,129.47
84576,500.0,500,129.57
85756,500.0,500,130.28
85820,500.0,500,130.32
86420,500.0,500,130.70
86576,500.0,500,130.79
87756,500.0,500,131.53
87820,500.0,500,131.57
88420,500.0,500,131.93
88576,500.0,500,132.03
89756,500.0,500,132.74
89820,500.0,500,132.78
90420,500.0,500,140.85
90576,500.0,500,140.95
91756,500.0,500,141.68
91820,500.0,500,141.71
92420,500.0,500,142.07
92576,500.0,500,142.17
93756,500.0,500,142.89
93820,500.0,500,142.93
94420,500.0,500,143.32
94576,500.0,500,143.45
95756,500.0,500,144.21
95820,500.0,500,144.25
96420,500.0,500,144.64
96576,500.0,500,144.74
97756,500.0,500,145.50
97820,500.0,500,145.54
98420,500.0,500,153.11
98576,500.0,500,153.21
99756,500.0,500,153.96
99820,500.0,500,154.01
100420,500.0,500,154.39
100576,500.0,500,154.50
101756,500.0,500,155.25
101820,500.0,500,155.29
102420,500.0,500,155.71
102576,500.0,500,155.80
103756,500.0,500,156.55
103820,500.0,500,156.60
104420,500.0,500,156.98
104576,500.0,500,157.09
105756,500.0,500,157.84
105820,500.0,500,157.88
106420,500.0,500,158.27
106576,500.0,500,166.33
107756,500.0,500,167.08
107820,500.0,500,167.12
108420,500.0,500,167.50
108576,500.0,500,167.60
109756,500.0,500,168.41
109820,500.0,500,168.46
110420,500.0,500,168.85
110576,500.0,500,168.96
111756,500.0,500,169.73
111820,500.0,500,169.77
112420,500.0,500,170.17
112576,500.0,500,170.27
113756,500.0,500,171.01
113820,500.0,500,171.06
114420,500.0,500,171.44
114576,500.0,500,171.55
115756,500.0,500,180.58
115820,500.0,500,180.62
116420,500.0,500,181.06
116576,500.0,500,181.17
117756,500.0,500,181.97
117820,500.0,500,182.05
118420,500.0,500,182.50
118576,500.0,500,182.61
119756,500.0,500,183.42
119820,500.0,500,183.47
120420,500.0,500,183.90
120576,500.0,500,184.02
121756,500.0,500,184.82
121820,500.0,500,184.86
122420,500.0,500,185.27
122576,500.0,500,185.38
123756,500.0,500,194.65
123820,500.0,500,194.70
124420,500.0,500,195.09
124576,500.0,500,195.20
125756,500.0,500,195.96
125820,500.0,500,196.01
126420,500.0,500,196.41
126576,500.0,500,196.51
127756,500.0,500,197.33
127820,500.0,500,197.37
128420,500.0,500,197.76
128576,500.0,500,197.86
129756,500.0,500,198.63
129820,500.0,500,198.68
130420,500.0,500,199.06
130576,500.0,500,199.17
131756,500.0,500,207.69
131820,500.0,500,207.72
132420,500.0,500,208.10
132576,500.0,500,208.20
133756,500.0,500,208.97
133820,500.0,500,209.01
134420,500.0,500,209.40
134576,500.0,500,209.50
135756,500.0,500,210.26
135820,500.0,500,210.30
136420,500.0,500,210.69
136576,500.0,500,210.79
137756,500.0,500,211.53
137820,500.0,500,211.57
138420,500.0,500,211.95
138576,500.0,500,212.05
139756,500.0,500,220.18
139820,500.0,500,220.22
140420,500.0,500,220.62
140576,500.0,500,220.72
141756,500.0,500,221.48
141820,500.0,500,221.52
142420,500.0,500,221.89
142576,500.0,500,221.99
143756,500.0,500,222.74
143820,500.0,500,222.78
144420,500.0,500,223.17
144576,500.0,500,223.27
145756,500.0,500,224.03
145820,500.0,500,224.07
146420,500.0,500,224.46
146576,500.0,500,224.57
147756,500.0,500,233.07
147820,500.0,500,233.12
148420,500.0,500,233.51
148576,500.0,500,233.62
149756,500.0,500,234.37
149820,500.0,500,234.42
150420,500.0,500,234.80
150576,500.0,500,234.90
151756,500.0,500,235.65
151820,500.0,500,235.69
152420,500.0,500,236.09
152576,500.0,500,236.20
153756,500.0,500,236.95
153820,500.0,500,236.99
154420,500.0,500,237.37
154576,500.0,500,237.48
155756,500.0,500,245.57
155820,500.0,500,245.61
156420,500.0,500,245.98
156576,500.0,500,246.08
157756,500.0,500,246.80
