timestep,reward,ep_len,wall_time
1916,12.0,12,0.10
1952,39.0,39,0.10
1952,31.0,31,0.10
1964,12.0,12,0.10
1984,28.0,28,0.11
1996,11.0,11,0.11
2000,12.0,12,0.11
2024,15.0,15,0.11
2048,12.0,12,0.11
2068,18.0,18,0.11
2076,13.0,13,0.11
2112,16.0,16,0.11
2116,12.0,12,0.11
2120,34.0,34,0.11
2140,16.0,16,0.11
2180,17.0,17,0.11
2204,22.0,22,0.11
2212,23.0,23,0.11
2224,11.0,11,0.12
2248,11.0,11,0.12
2260,9.0,9,0.12
2304,14.0,14,0.12
2348,52.0,52,0.12
2376,41.0,41,0.12
2380,19.0,19,0.12
2388,32.0,32,0.12
2416,9.0,9,0.12
2432,14.0,14,0.12
2464,19.0,19,0.12
2480,12.0,12,0.13
2528,12.0,12,0.13
2528,28.0,28,0.13
2532,17.0,17,0.13
2608,20.0,20,0.13
2644,28.0,28,0.13
2644,74.0,74,0.13
2720,48.0,48,0.13
2720,28.0,28,0.13
2768,12.0,12,0.14
2820,44.0,44,0.14
2840,18.0,18,0.14
2844,50.0,50,0.14
2868,37.0,37,0.14
2928,21.0,21,0.14
2964,24.0,24,0.14
2972,33.0,33,0.14
2988,42.0,42,0.15
3060,33.0,33,0.15
3064,23.0,23,0.15
3064,19.0,19,0.15
3116,38.0,38,0.15
3120,14.0,14,0.15
3128,17.0,17,0.15
3180,13.0,13,0.15
3180,29.0,29,0.15
3200,21.0,21,0.15
3236,9.0,9,0.15
3240,30.0,30,0.15
3268,22.0,22,0.16
3284,11.0,11,0.16
3288,13.0,13,0.16
3292,28.0,28,0.16
3328,11.0,11,0.16
3360,18.0,18,0.16
3372,26.0,26,0.16
3376,21.0,21,0.16
3400,18.0,18,0.16
3408,12.0,12,0.16
3412,10.0,10,0.16
3436,15.0,15,0.16
3464,14.0,14,0.16
3492,23.0,23,0.16
3504,10.0,10,0.16
3516,20.0,20,0.17
3548,34.0,34,0.17
3552,12.0,12,0.17
3568,19.0,19,0.17
3600,13.0,13,0.17
3604,22.0,22,0.17
3616,12.0,12,0.17
3660,27.0,27,0.17
3676,18.0,18,0.17
3684,17.0,17,0.17
3708,27.0,27,0.17
3748,22.0,22,0.17
3764,14.0,14,0.17
3772,24.0,24,0.17
3772,22.0,22,0.17
3820,12.0,12,0.18
3824,15.0,15,0.18
3832,15.0,15,0.18
3872,12.0,12,0.18
3884,16.0,16,0.18
3908,9.0,9,0.18
3928,11.0,11,0.18
3932,46.0,46,0.18
3940,27.0,27,0.18
3972,11.0,11,0.18
4000,23.0,23,0.18
4008,9.0,9,0.18
4024,21.0,21,0.19
4048,12.0,12,0.19
4068,34.0,34,0.19
4076,17.0,17,0.19
4108,15.0,15,0.19
4128,13.0,13,0.19
4132,16.0,16,0.19
4164,35.0,35,0.19
4180,18.0,18,0.19
4204,19.0,19,0.19
4204,10.0,10,0.19
4252,30.0,30,0.19
4252,12.0,12,0.19
4280,19.0,19,0.20
4308,14.0,14,0.20
4316,34.0,34,0.20
4324,18.0,18,0.20
4348,17.0,17,0.20
4364,10.0,10,0.20
4412,16.0,16,0.20
4420,26.0,26,0.20
4440,33.0,33,0.20
4476,14.0,14,0.20
4484,11.0,11,0.20
4496,33.0,33,0.20
4544,33.0,33,0.21
4568,21.0,21,0.21
4568,23.0,23,0.21
4596,13.0,13,0.21
4608,10.0,10,0.21
4636,35.0,35,0.21
4652,21.0,21,0.21
4664,17.0,17,0.21
4692,10.0,10,0.21
4700,23.0,23,0.21
4716,20.0,20,0.21
4736,18.0,18,0.21
4764,16.0,16,0.21
4768,19.0,19,0.21
4808,18.0,18,0.22
4812,24.0,24,0.22
4824,15.0,15,0.22
4892,31.0,31,0.22
4920,27.0,27,0.22
4924,25.0,25,0.22
4928,9.0,9,0.22
4984,16.0,16,0.22
4996,47.0,47,0.22
5028,26.0,26,0.22
5032,26.0,26,0.22
5040,14.0,14,0.22
5060,16.0,16,0.23
5084,13.0,13,0.23
5132,18.0,18,0.23
5140,28.0,28,0.23
5196,14.0,14,0.23
5196,28.0,28,0.23
5228,24.0,24,0.23
5256,54.0,54,0.23
5272,19.0,19,0.23
5300,26.0,26,0.24
5352,13.0,13,0.24
5384,39.0,39,0.24
5440,14.0,14,0.24
5460,47.0,47,0.24
5476,31.0,31,0.24
5496,9.0,9,0.24
5512,64.0,64,0.24
5588,28.0,28,0.25
5596,39.0,39,0.25
5656,17.0,17,0.25
5660,16.0,16,0.25
5664,38.0,38,0.25
5704,52.0,52,0.25
5716,13.0,13,0.25
5728,18.0,18,0.25
5752,23.0,23,0.25
5800,18.0,18,0.26
5824,30.0,30,0.26
5860,27.0,27,0.26
5872,12.0,12,0.26
5880,20.0,20,0.26
5904,47.0,47,0.26
5912,13.0,13,0.26
5944,16.0,16,0.26
5972,25.0,25,0.26
6004,23.0,23,0.26
6024,20.0,20,0.26
6056,21.0,21,0.27
6060,39.0,39,0.27
6068,16.0,16,0.27
6112,13.0,13,0.27
6116,23.0,23,0.27
6116,12.0,12,0.27
6136,20.0,20,0.27
6188,18.0,18,0.27
6232,29.0,29,0.27
6248,15.0,15,0.27
6264,38.0,38,0.27
6296,12.0,12,0.28
6300,41.0,41,0.28
6356,31.0,31,0.28
6364,17.0,17,0.28
6364,25.0,25,0.28
6380,20.0,20,0.28
6412,12.0,12,0.28
6424,15.0,15,0.28
6436,20.0,20,0.28
6444,16.0,16,0.28
6464,10.0,10,0.28
6492,20.0,20,0.28
6496,13.0,13,0.28
6504,17.0,17,0.28
6536,18.0,18,0.29
6540,12.0,12,0.29
6596,23.0,23,0.29
6608,18.0,18,0.29
6612,18.0,18,0.29
6628,33.0,33,0.29
6652,14.0,14,0.29
6656,12.0,12,0.29
6668,14.0,14,0.29
6684,14.0,14,0.29
6696,11.0,11,0.29
6736,17.0,17,0.29
6736,20.0,20,0.29
6748,16.0,16,0.29
6756,15.0,15,0.29
6848,25.0,25,0.30
6892,34.0,34,0.30
6904,42.0,42,0.30
6924,19.0,19,0.30
6948,14.0,14,0.30
6984,62.0,62,0.30
7036,22.0,22,0.31
7040,14.0,14,0.31
7060,34.0,34,0.31
7088,13.0,13,0.31
7104,16.0,16,0.31
7152,12.0,12,0.31
7152,23.0,23,0.31
7216,32.0,32,0.31
7216,16.0,16,0.31
7220,79.0,79,0.31
7244,23.0,23,0.31
7288,17.0,17,0.32
7288,11.0,11,0.32
7316,25.0,25,0.32
7324,27.0,27,0.32
7376,22.0,22,0.32
7380,14.0,14,0.32
7428,12.0,12,0.32
7444,32.0,32,0.32
7456,42.0,42,0.32
7492,29.0,29,0.32
7496,13.0,13,0.32
7496,17.0,17,0.32
7532,19.0,19,0.33
7568,18.0,18,0.33
7584,23.0,23,0.33
7596,16.0,16,0.33
7640,18.0,18,0.33
7672,44.0,44,0.33
7688,23.0,23,0.33
7712,18.0,18,0.33
7784,24.0,24,0.34
7820,59.0,59,0.34
7836,31.0,31,0.34
7844,43.0,43,0.34
7872,9.0,9,0.34
7876,23.0,23,0.34
7896,19.0,19,0.34
7916,10.0,10,0.34
7924,20.0,20,0.34
7932,15.0,15,0.34
8000,17.0,17,0.35
8008,28.0,28,0.35
8024,27.0,27,0.35
8040,29.0,29,0.35
8048,12.0,12,0.35
8072,16.0,16,0.35
8100,19.0,19,0.35
8132,23.0,23,0.35
8140,23.0,23,0.35
8180,20.0,20,0.35
