timestep,reward,ep_len,wall_time
14904,-168.47806,129,17.91
14944,-91.469229,73,17.94
15032,-82.888582,69,18.00
15088,-212.457112,132,18.07
15244,-105.936932,85,18.19
15268,-35.940175,81,18.20
15380,-106.201187,87,18.29
15388,-76.768599,75,18.29
15500,-123.551117,64,18.37
15696,-87.807723,79,18.50
15756,-84.785936,122,18.55
15780,-270.201924,98,18.56
15820,-74.692703,80,18.59
16052,-225.211232,89,18.76
16252,-142.767478,108,18.90
16256,-113.228475,125,18.91
16292,-87.77899,128,18.93
16376,-130.001717,81,18.99
16552,-47.028675,65,26.38
16640,-120.643664,66,26.44
16648,-309.930725,99,26.45
16684,-93.534884,107,26.47
16956,-73.280232,79,26.67
17004,-78.713017,80,26.70
17012,-88.964215,91,26.71
17016,-160.753144,116,26.71
17376,-93.721892,90,26.97
17424,-117.991235,117,27.00
17424,-187.57377,105,27.00
17520,-210.734239,127,27.07
17716,-84.782829,85,27.21
17744,-126.099583,80,27.23
17800,-124.311508,94,27.27
17900,-141.329975,95,27.35
18080,-72.527708,84,27.47
18172,-73.041308,93,27.54
18248,-116.896057,87,27.60
18320,-248.726481,151,27.65
18536,-76.924081,72,27.81
18588,-60.511161,104,27.84
18716,-218.91928,99,27.93
18736,30.331886,164,27.95
18908,-51.131169,93,28.07
19020,-84.523451,76,28.14
19028,-88.103049,73,28.15
19084,-184.7987,124,28.19
19256,-115.519052,87,28.31
19316,46.120464,72,28.35
19400,-80.19553,79,28.41
19456,-57.544244,109,28.45
19648,-68.956348,83,28.58
19744,-105.212391,122,28.65
19780,-92.430022,95,28.68
19788,-196.75504,83,28.68
20032,-73.649512,96,28.86
20036,-73.511209,64,28.86
20184,-76.992773,110,28.98
20212,-140.490458,106,29.00
20348,-75.368462,78,29.11
20528,-245.220345,86,29.29
20552,-147.171411,130,29.31
20608,-111.141661,99,29.36
20792,-224.082846,111,29.53
20992,-136.385277,96,29.75
21044,-241.654298,129,29.80
21172,-31.505411,155,29.90
21396,-102.426404,151,30.05
21408,-134.934112,104,30.06
21480,-219.378546,109,30.11
21496,-43.653003,81,30.12
21768,-95.791214,90,30.31
21888,-263.409219,123,30.40
22012,-180.205421,133,30.48
22060,-121.191906,141,30.52
22072,-54.196663,76,30.53
22160,-93.498683,68,30.59
22472,-140.250584,100,30.81
22556,-115.189748,124,30.88
22604,-268.273132,111,30.91
22648,-164.184044,159,30.94
22796,-110.955672,81,31.05
22968,-218.391123,103,31.17
23032,-84.409091,107,31.21
23128,-129.045902,120,31.28
23268,-120.27059,118,31.42
23392,-112.862362,90,31.51
23512,-39.833898,96,31.59
23604,-133.253571,84,31.66
23616,-65.050191,162,31.67
23864,-181.43807,118,31.84
23948,-245.196285,109,31.90
24012,-85.144283,102,31.95
24016,-108.078127,100,31.95
24152,-47.709613,72,32.04
24300,-75.860075,71,32.14
24456,-108.161986,127,32.26
24504,-106.513308,123,32.30
24564,-236.854711,103,32.35
24852,-121.612165,87,39.81
24920,-245.132912,155,39.86
24976,-179.267914,130,39.90
25124,-98.26996,140,40.00
25324,-226.113237,118,40.15
25356,-246.135499,95,40.17
25384,-74.162847,65,40.20
25428,-306.882484,127,40.23
25796,-223.895184,110,40.49
25880,-69.596749,113,40.55
25884,-86.247837,140,40.55
26072,-191.166759,172,40.69
26328,-101.023669,111,40.88
26356,-60.603875,119,40.90
26360,-327.477471,141,40.90
26516,-150.535869,111,41.01
26644,-69.856825,79,41.10
26660,-85.412433,75,41.11
26812,-91.372484,114,41.22
26952,-130.716053,77,41.32
27044,-250.453118,132,41.38
27184,-22.916693,131,41.48
27388,-10.280365,109,41.63
27468,-34.394103,106,41.69
27476,-31.874923,73,41.69
27480,-72.675582,167,41.70
27800,-58.120663,80,41.92
27804,-97.484907,84,41.92
27968,-301.69505,145,42.04
27996,-57.361427,130,42.07
28112,-71.458276,78,42.15
28280,-112.783108,119,42.27
28328,-61.237583,90,42.31
28340,-22.334067,86,42.32
28620,-30.319935,70,42.52
28628,-85.553719,87,42.53
28672,-182.618601,140,42.56
28796,-215.668595,117,42.65
29036,-124.463711,102,42.82
29084,-1.700545,103,42.86
29096,-84.815664,119,42.87
29272,-86.343365,59,42.99
29324,-263.518412,132,43.03
29584,-133.830576,78,43.22
29628,-108.656798,136,43.25
29648,-171.14121,138,43.27
29652,-36.301568,82,43.27
29956,-57.731626,82,43.48
29984,-49.941852,84,43.50
30108,-149.514878,131,43.59
30220,32.923014,142,43.67
30468,-88.125173,128,43.86
30512,-49.632136,132,43.89
30620,-114.643566,100,43.97
30720,-46.203834,153,44.04
31108,-148.472242,97,44.32
31128,-216.963199,154,44.34
31204,-45.324049,184,44.39
31404,21.427188,196,44.54
31560,-283.963411,113,44.64
31688,-74.792825,71,44.73
31804,-271.509919,150,44.82
31888,-152.987933,190,44.88
32044,-132.426832,121,44.99
32160,-88.3942,118,45.08
32176,-87.304572,93,45.09
32388,-102.82867,125,45.24
32416,-67.134465,60,45.26
32440,-144.248912,99,45.28
32764,-100.435213,87,45.51
32852,-64.839302,116,52.83
32964,-24.025764,131,52.96
33012,-346.090961,213,53.00
33132,-59.054347,92,53.08
33248,-60.449601,99,53.17
33384,-180.453485,105,53.26
33408,-86.607069,69,53.28
33468,-176.295732,114,53.32
33656,-59.089805,102,53.45
33900,-44.128763,108,53.63
33920,-224.268137,134,53.64
33964,-70.716311,77,53.68
34176,-136.266197,192,53.83
34452,-210.731984,122,54.03
34476,-153.97523,144,54.05
34488,-61.455969,78,54.06
34692,-102.806657,193,54.21
34816,-102.441686,82,54.30
35008,-40.66093,139,54.44
35080,-77.971442,97,54.50
35128,-43.813235,163,54.53
35176,-74.67719,90,54.56
35564,-246.889481,109,54.84
35632,-39.35028,156,54.89
35648,-185.320851,142,54.91
35884,-170.908373,177,55.08
36236,-130.238779,147,55.34
36260,-177.998022,157,55.36
36300,-58.620526,184,55.39
36536,-114.35583,163,55.56
36548,-68.100535,72,55.57
36652,-121.765935,104,55.64
36936,-85.933117,159,55.85
37048,-37.387495,128,55.93
37124,-81.631239,144,55.99
37256,-46.329082,151,56.08
37384,-24.058301,112,56.17
37472,-73.966985,87,56.23
37496,-253.212119,112,56.25
37640,4.058858,96,56.36
37924,-227.637572,113,56.56
38044,-74.358271,165,56.66
38084,-39.066902,111,56.69
38232,-68.229887,184,56.80
38356,-101.353378,108,56.89
38760,-111.065209,179,57.19
38788,-171.325222,176,57.22
38808,-73.021624,113,57.23
38868,-87.317719,159,57.27
39268,-105.463385,127,57.57
39312,-96.772496,111,57.60
39348,-25.319317,140,57.63
39504,-70.741244,174,57.74
39660,-90.973378,98,57.85
39912,-169.788225,141,58.03
39936,-90.776314,156,58.05
40072,-267.79538,142,58.15
40336,-154.362426,169,58.34
40412,-31.630097,125,58.40
40508,-81.383581,143,58.46
40536,-71.322469,116,58.48
40672,-23.559146,84,58.58
40820,-7.800161,102,58.69
41132,-97.161612,115,66.26
41144,-52.693669,159,66.27
41176,-46.664519,89,66.30
41320,-243.454346,196,66.40
41568,-112.60965,109,66.58
41712,-56.371051,134,66.68
42016,-103.454777,218,66.97
42040,-28.858245,118,66.99
42096,-100.938032,194,67.03
42200,-27.689458,122,67.11
42516,-65.377672,119,67.35
42644,-87.216873,111,67.44
42716,-74.579658,155,67.49
42844,-61.237054,207,67.59
42948,-80.409565,108,67.66
43072,-52.653609,107,67.75
43172,-51.19864,82,67.82
43200,-120.182456,121,67.85
43352,35.132023,101,67.95
43612,12.508379,135,68.14
43752,-28.905629,100,68.25
43820,-27.922796,155,68.30
43840,-49.537651,167,68.31
44040,-25.397846,72,68.45
44232,-45.158683,155,68.59
44232,-35.723708,103,68.59
44432,-9.327221,148,68.73
44512,-29.268513,118,68.79
44668,-35.041805,109,68.90
44764,-92.582033,133,68.97
44984,-65.78976,118,69.13
45076,-203.300027,161,69.20
45240,-54.257524,119,69.32
45316,-78.149958,162,69.38
45628,-17.592206,97,69.61
45668,-41.977387,148,69.64
45704,-22.887358,180,69.67
46008,-97.133721,173,69.89
46196,-31.204863,132,70.03
46252,15.428334,137,70.07
46304,-37.56949,169,70.11
46456,-72.438137,112,70.22
46968,-290.65713,193,70.61
47084,-56.58246,208,70.71
47136,28.460251,208,70.75
47200,-60.629387,186,70.80
47408,-58.752376,81,70.94
47424,-76.708428,114,70.95
47632,-41.861442,108,71.10
47640,-78.760933,126,71.11
47788,-137.723861,91,71.22
48164,-132.187801,189,71.49
48232,-54.022014,150,71.54
48376,-15.899889,184,71.65
48560,-9.608045,193,71.79
48700,-34.312763,117,71.89
48840,-74.167474,116,71.99
48864,-46.539478,76,72.01
48948,50.765501,196,72.07
49204,-79.026522,91,79.43
49248,-25.132278,96,79.46
49584,-27.68865,159,79.75
49668,-50.783492,242,79.82
49780,-1.933263,133,79.90
50032,-111.796397,207,80.10
50316,36.674307,134,80.31
50452,-55.720167,217,80.42
50508,-173.046222,210,80.46
50612,-51.674569,145,80.54
50880,-104.787639,141,80.73
51072,-47.387743,115,80.88
51448,-84.545259,235,81.24
51924,4.987739,119,81.67
51936,-43.271941,264,81.68
51976,-57.770428,226,81.71
52388,-34.534024,103,82.06
52460,27.904428,134,82.12
52516,3.029637,145,82.17
52896,14.362787,127,82.52
53144,-11.135258,157,82.75
53216,-78.181909,189,82.81
53464,-32.838533,142,83.04
53896,-126.943531,170,83.48
54084,-87.037915,235,83.67
54092,-72.323566,157,83.68
54452,139.024861,1000,84.03
54568,31.31352,121,84.12
54608,-92.463547,178,84.15
54960,-189.525803,217,84.41
55176,-212.345234,181,84.58
55252,-168.142598,161,84.64
55364,-24.066457,199,84.72
55536,-1.078216,144,84.84
55884,-37.939941,177,85.11
56084,-5.435011,208,85.30
56168,-22.826868,158,85.37
56320,-164.94495,239,85.49
56584,-86.091831,175,85.68
56844,-281.858252,169,85.88
56848,-82.022593,191,85.89
57208,-101.737426,222,86.16
57280,-48.014502,174,86.22
57304,-50.981431,114,86.23
57572,-93.341175,182,93.79
57856,-38.626846,138,94.04
58292,-255.470065,271,94.40
58308,-16.793719,184,94.42
58456,-50.679183,294,94.54
58812,-5.617814,239,94.83
59028,-1.858384,143,95.00
59160,-24.723926,213,95.11
59560,-45.945242,187,95.50
60000,5.367647,210,95.92
60152,-62.547207,281,96.07
60516,14.955394,129,96.42
60676,-6.586433,131,96.58
60972,-111.071375,353,96.89
61504,-20.809223,247,97.43
61732,-27.697769,264,97.66
61968,23.958198,116,97.91
62236,139.852559,986,98.19
62272,-29.797426,325,98.22
62536,-58.391497,201,98.43
62568,-101.44772,150,98.45
62740,22.255369,126,98.57
63036,-19.877402,191,98.80
63248,-5.667875,178,98.97
63324,-57.49687,146,99.03
63356,-92.208887,197,99.06
63652,-16.273689,154,99.27
63824,-51.934614,125,99.40
63856,-75.099727,152,99.42
64244,-64.749067,222,99.71
64700,-10.405202,219,100.08
64908,-90.232891,314,100.26
65032,-22.424838,294,100.37
65268,-38.630928,256,100.56
65528,-72.452311,207,100.77
65704,-26.535083,168,108.46
66180,-8.010384,228,108.93
66272,-8.192653,142,109.01
66912,-20.166598,346,109.73
67292,-25.029643,255,110.18
67540,-77.354291,340,110.46
67764,-7.631901,118,110.70
68768,-50.948906,307,111.97
68800,20.865819,259,112.02
68908,75.569547,1000,112.14
69600,-33.923728,208,112.79
69676,-33.643546,192,112.87
70268,-127.363529,167,113.50
70540,-299.465337,216,113.85
70912,150.120274,1000,114.33
71016,1.056687,187,114.44
71112,-35.498736,143,114.53
71564,-41.801264,163,114.99
72072,-6.51186,127,115.53
72084,-56.163898,267,115.55
72800,102.500269,1000,116.38
73092,7.216717,255,116.70
73200,-50.078853,279,116.82
73560,-99.687229,190,117.23
74432,-44.41102,218,126.24
75112,78.530992,1000,127.42
75676,-58.393648,311,128.15
76000,-53.022949,222,128.56
76572,126.848522,870,129.25
76808,-66.27461,283,129.51
77200,56.922703,1000,129.90
77700,-17.163777,282,130.46
78180,-18.006883,343,131.01
78412,22.012796,303,131.27
78988,-44.854192,322,131.92
79140,-15.148122,240,132.08
80000,63.293527,1000,133.08
80204,-30.167485,266,133.29
80492,-162.452881,376,133.58
80944,-134.905095,633,134.04
81080,-81.282178,219,134.18
81224,-67.053019,183,134.31
81580,3.326457,159,134.62
81908,-135.573176,171,134.92
82236,-40.01618,289,142.94
83444,-14.732501,384,144.48
83640,-93.193889,515,144.77
84000,96.445619,1000,145.23
85096,-99.027976,413,146.66
85844,-87.93049,461,147.73
85940,-25.976186,211,147.86
86236,99.767457,1000,148.24
87288,-177.225184,337,149.58
87524,-52.028497,420,149.91
87640,98.33445,1000,150.06
88132,40.495222,152,150.55
88964,18.419236,208,151.56
89156,0.041593,379,151.82
90236,80.8477,1000,160.42
91288,56.730033,1000,161.66
91552,-91.426705,599,161.98
92928,-127.38616,673,163.79
92964,166.295209,1000,163.83
93784,-19.023234,205,164.76
94356,-124.941918,701,165.46
95288,37.369503,1000,166.61
96348,-21.773156,265,168.02
96356,-130.762746,500,168.03
96928,130.419085,1000,168.77
97784,42.463221,1000,169.82
100348,54.109709,1000,181.53
100356,63.227541,1000,181.54
100928,85.962882,1000,182.29
101692,-26.008172,334,183.14
101784,99.421455,1000,183.25
101988,-53.944537,265,183.43
102992,-0.116564,325,184.52
104348,-22.44082,1000,186.42
105784,103.527514,1000,188.52
105988,15.397083,1000,188.83
106992,133.526563,1000,197.53
107052,-38.70394,266,197.60
107180,-28.265379,349,197.73
108348,99.889245,1000,199.08
108352,-25.099788,340,199.09
108776,-51.146344,431,199.57
109988,-51.988718,410,201.16
111180,99.160255,1000,203.10
112352,133.359001,1000,204.84
112776,11.41011,1000,205.47
113988,44.679972,1000,207.30
114468,-59.472971,423,208.06
115180,97.550496,1000,216.96
116352,96.297377,1000,218.64
116828,16.755764,412,219.20
117988,80.938468,1000,220.60
118148,-63.122812,330,220.78
118468,80.10848,1000,221.17
119208,-13.565112,265,222.43
120352,63.565604,1000,224.02
121568,3.161033,304,225.70
121988,93.176954,1000,226.30
122468,117.378623,1000,226.81
123208,129.76996,1000,235.33
125568,120.818306,1000,239.27
125988,86.598977,1000,239.89
126468,121.272449,1000,240.56
127208,125.767692,1000,241.65
127928,-17.286275,365,242.62
129568,86.793035,1000,245.04
129988,143.902045,1000,245.64
131208,104.33665,1000,254.65
131928,89.749516,1000,255.73
133568,57.285743,1000,258.19
133704,198.806793,624,258.37
133988,108.668202,1000,258.67
135644,3.235421,414,260.79
135928,109.009721,1000,261.22
137568,132.306757,1000,263.75
137704,107.748741,1000,263.97
139644,104.810807,1000,274.33
139928,116.176155,1000,274.83
141568,136.734442,1000,277.40
141704,111.723447,1000,277.62
143644,87.555603,1000,280.65
143928,99.246765,1000,281.10
144136,-59.255878,642,281.38
145704,91.376579,1000,283.73
145828,-49.532929,423,283.90
146100,204.361892,614,284.22
147928,49.934325,1000,294.44
149704,148.878061,1000,297.84
149812,-70.233685,471,298.02
149828,61.934291,1000,298.04
150100,123.952543,1000,298.38
153704,119.560365,1000,303.86
153812,103.177584,1000,304.02
153828,130.000095,1000,304.04
154100,113.328178,1000,304.28
157704,86.916902,1000,317.55
157812,91.54304,1000,317.73
157828,104.073052,1000,317.75
158100,17.521742,1000,318.01
160856,224.62412,757,321.89
161704,137.98603,1000,323.22
161812,113.709063,1000,323.42
162100,47.402917,1000,323.72
163924,215.015737,767,333.33
165704,110.279575,1000,336.39
165812,72.58442,1000,336.58
166100,40.349735,1000,337.04
167924,121.420632,1000,339.78
168544,222.581143,683,340.69
169704,85.846855,1000,342.11
170100,117.808883,1000,342.64
171924,123.157492,1000,345.33
172544,46.241582,1000,353.63
173164,177.98558,766,354.40
173704,26.6625,1000,355.06
173904,177.533156,495,355.28
174932,230.377344,442,356.43
175232,229.948997,672,356.78
175796,-60.718607,473,357.44
176644,-43.08065,353,358.43
176852,210.550879,480,358.71
177704,140.501811,1000,359.72
179464,225.745051,653,362.38
179600,210.584514,739,362.56
179796,118.420252,1000,362.77
179916,185.823027,553,362.88
181012,-68.33041,387,371.16
181600,225.558399,500,371.92
181632,-71.156507,429,371.95
183356,175.682508,890,374.22
183392,222.407258,448,374.27
185012,19.880837,1000,376.56
185348,216.241475,489,377.07
185632,94.810605,1000,377.41
186936,-30.446763,326,378.98
187356,78.012391,1000,379.59
187972,240.070802,656,380.36
189012,37.547216,1000,388.95
189292,219.639136,484,389.34
189792,196.778398,455,389.95
190688,-21.198331,349,391.07
190936,111.588923,1000,391.41
191200,197.923782,547,391.75
191832,-49.490842,286,392.44
192324,-1.240881,347,393.13
193124,207.519911,481,394.23
193792,50.046028,1000,395.12
193888,-79.760658,391,395.22
195564,238.012327,419,397.42
195832,80.148733,1000,397.80
196420,225.685566,657,398.53
197124,121.131951,1000,406.61
197328,222.379668,441,406.86
197476,-49.681341,411,407.01
198264,148.382264,461,407.84
198724,-36.435323,349,408.29
199024,-32.362029,475,408.59
199340,-44.276109,269,408.91
200320,203.034756,399,410.14
200876,8.626822,384,410.93
201248,215.486954,556,411.47
201476,30.73791,1000,411.76
201712,-14.224463,348,411.96
203072,229.234258,456,413.68
203092,-49.968785,554,413.71
203476,233.182295,500,414.25
204504,-39.552127,353,415.52
205076,213.561187,400,423.37
205280,175.445355,552,423.62
205712,108.86954,1000,424.11
206496,227.261982,498,424.99
206768,232.514692,423,425.32
207596,171.301223,471,426.32
207708,186.179318,607,426.44
208076,-20.95531,327,426.78
208976,147.086264,620,427.69
210404,188.501316,582,429.87
211596,102.540593,1000,431.84
211708,73.299081,1000,432.02
212172,201.979832,442,432.64
212196,167.724502,805,432.67
213348,-48.737711,410,440.99
213864,200.607673,423,441.70
214052,217.327561,614,441.93
214080,133.839014,471,441.96
214808,-63.095794,365,442.60
215476,221.838072,403,443.37
215768,231.50352,422,443.73
217008,225.321028,550,445.23
217144,227.093916,417,445.40
217540,193.536811,443,445.86
218052,85.107554,1000,446.46
218812,210.710346,417,447.30
219484,214.938144,486,448.10
219720,224.68059,417,448.36
220244,230.132968,358,448.86
221008,91.213114,1000,449.71
221216,186.598972,433,457.35
221816,210.083026,393,458.03
222844,223.333934,459,459.34
222952,198.633236,434,459.48
223388,207.364995,393,459.95
223720,84.066761,1000,460.29
224476,219.627492,381,461.07
224600,213.037018,439,461.21
224836,-10.296804,279,461.46
225624,175.621319,559,462.30
226068,234.104964,367,462.83
226424,162.692726,487,463.24
227628,212.848554,390,464.83
228448,165.586053,706,465.94
228836,91.226931,1000,466.42
230224,-51.522944,444,475.63
230272,191.326481,661,475.70
230420,202.934556,396,475.85
230424,58.145548,1000,475.86
231788,190.694743,341,477.28
232096,219.298019,419,477.76
233612,216.741707,456,479.79
233856,203.347269,440,480.11
233948,211.329024,931,480.21
234272,73.531119,1000,480.53
234860,-48.789414,251,481.10
235360,232.196244,437,481.72
235588,205.182684,410,481.99
235896,186.645466,406,482.31
236244,244.542067,346,482.66
237556,218.334761,492,484.43
237616,180.829132,430,491.83
237756,190.850429,599,491.99
238420,172.807062,544,492.63
238604,-8.854002,262,492.82
238868,256.393578,313,493.08
239584,171.2061,457,493.84
240100,225.172626,374,494.42
240172,231.947449,438,494.50
240348,222.785409,370,494.65
241024,-11.124372,360,495.25
241308,-31.235644,302,495.53
241728,239.114638,389,495.97
241868,208.778476,380,496.10
242028,1.43701,251,496.27
242436,9.418747,282,496.62
242984,228.185526,314,497.13
243340,-61.384349,328,497.51
243844,222.323807,352,498.06
244124,185.807151,564,498.42
244628,202.862319,411,499.00
244916,226.779857,394,499.31
245124,-7.099124,320,499.50
245600,202.453135,369,499.96
246340,228.349194,356,508.30
246472,238.809215,337,508.45
247100,216.936512,375,509.11
247716,-21.854862,311,509.80
247852,210.000768,378,509.97
248544,249.393865,361,510.70
248628,-77.205842,1000,510.78
249372,217.421661,380,511.61
249952,161.502577,559,512.34
250128,222.028859,396,512.53
250144,223.850229,379,512.55
251348,225.342501,494,513.83
251364,-49.235448,309,513.84
251552,0.422359,352,514.02
252020,235.266349,517,514.45
252660,240.048837,328,515.10
253024,183.357879,368,515.53
254032,247.874025,343,524.07
254192,234.839273,707,524.28
254248,253.871514,557,524.34
254808,224.754547,446,524.90
255372,0.294137,281,525.56
255576,208.939255,386,525.79
255612,194.041819,355,525.83
256760,219.932912,347,527.18
257152,214.179694,394,527.81
257292,149.184117,621,528.02
257632,220.589091,505,528.50
258528,-22.537472,344,529.70
258688,223.075131,349,529.90
259068,-77.569901,359,530.31
259988,216.999764,365,531.32
260436,200.437578,437,531.85
260488,214.049706,355,531.91
260760,92.999047,1000,532.19
261596,223.270509,402,533.02
261948,210.404783,365,533.42
262288,227.687457,382,541.18
262336,237.291801,475,541.24
263100,229.725367,376,542.41
263780,224.993524,373,543.36
263888,-68.758878,388,543.50
264428,244.152761,332,544.19
265096,253.599345,329,545.20
265280,221.769384,348,545.45
265760,233.562829,333,546.03
265948,96.681955,1000,546.22
266492,-48.460514,349,546.74
266820,193.112398,385,547.15
267076,243.775322,329,547.39
267552,183.851094,401,547.85
267868,249.89904,344,548.20
268244,213.018165,356,548.58
268780,180.526769,426,549.20
268932,247.663236,345,549.39
269660,201.204467,354,550.22
270524,-21.719964,398,559.03
270732,204.896661,488,559.27
270828,-7.534228,292,559.37
271868,116.105127,1000,560.66
272084,219.998245,390,560.96
272240,222.874728,377,561.14
272396,199.835919,392,561.28
273500,-65.73862,276,562.54
274016,227.139462,483,563.40
274692,242.764801,706,564.51
274976,229.566792,369,565.04
275776,153.449313,440,565.96
276116,206.933151,356,566.45
276240,67.004636,1000,566.60
276348,203.695658,343,566.71
277824,196.859481,512,568.30
279096,199.912609,318,578.41
280116,69.469018,1000,579.93
280240,85.8133,1000,580.10
280348,110.192898,1000,580.22
280432,-13.298072,334,580.29
281220,-29.33724,276,580.98
281832,239.932286,371,581.72
281888,218.013287,412,581.78
281900,229.600004,367,581.79
282844,251.014628,406,582.69
282860,-14.546764,243,582.70
283212,230.603764,345,583.05
283276,235.220269,344,583.11
284000,1.466774,285,583.87
284348,224.722877,376,584.28
284612,198.32397,350,584.55
285500,255.351702,375,585.42
285772,236.090592,356,585.69
286008,-39.165734,349,585.91
286692,-4.401584,298,586.60
287232,246.920546,365,595.17
287240,9.92269,308,595.18
287276,54.382517,1000,595.21
288036,234.359679,336,595.86
288372,-25.221504,283,596.20
288680,218.80922,362,596.53
289452,222.408438,354,597.41
289760,218.527023,347,597.76
289968,254.478966,322,597.98
290716,-29.264558,316,598.78
290740,-38.382412,245,598.81
291252,246.243857,321,599.39
291276,128.834686,1000,599.41
291828,-30.288748,278,599.91
291864,-20.704823,281,599.95
292476,4.933028,306,600.48
292660,227.45039,346,600.66
293148,252.769634,330,601.15
293288,227.980451,356,601.28
294088,225.485926,403,602.10
294492,211.551628,336,602.59
294652,210.413558,498,602.79
295564,238.526093,369,611.63
295856,229.923042,341,611.98
295880,257.20053,307,612.00
297284,243.651427,351,613.50
297288,76.672736,1000,613.51
297676,203.284174,528,613.88
297788,226.533738,483,613.97
298660,-18.545761,246,614.79
298820,212.09668,384,614.97
299172,220.5147,346,615.32
299824,16.512956,291,616.00
