timestep,reward,ep_len,wall_time
157820,500.0,500,238.15
158420,500.0,500,238.53
158576,500.0,500,238.62
159756,500.0,500,239.40
159820,500.0,500,239.44
160420,500.0,500,239.77
160576,500.0,500,239.85
161756,500.0,500,240.50
161820,500.0,500,240.54
162420,500.0,500,240.88
162576,500.0,500,240.96
163756,500.0,500,241.65
163820,500.0,500,241.69
164420,500.0,500,249.38
164576,500.0,500,249.48
165756,500.0,500,250.22
165820,500.0,500,250.26
166420,500.0,500,250.64
166576,500.0,500,250.75
167756,500.0,500,251.49
167820,500.0,500,251.53
168420,500.0,500,251.90
168576,500.0,500,252.00
169756,500.0,500,252.75
169820,500.0,500,252.80
170420,500.0,500,253.17
170576,500.0,500,253.27
171756,500.0,500,254.06
171820,500.0,500,254.10
172420,500.0,500,261.85
172576,500.0,500,261.95
173756,500.0,500,262.69
173820,500.0,500,262.73
174420,500.0,500,263.09
174576,500.0,500,263.19
175756,500.0,500,263.94
175820,500.0,500,263.98
176420,500.0,500,264.31
176576,500.0,500,264.39
177756,500.0,500,265.09
177820,500.0,500,265.13
178420,500.0,500,265.51
178576,500.0,500,265.61
179756,500.0,500,266.40
179820,500.0,500,266.44
180420,500.0,500,273.98
180576,500.0,500,274.07
181756,500.0,500,274.91
181820,500.0,500,274.96
182420,500.0,500,275.34
182576,500.0,500,275.43
183756,500.0,500,276.08
183820,500.0,500,276.11
184420,500.0,500,276.43
184576,500.0,500,276.53
185756,500.0,500,277.41
185820,500.0,500,277.45
186420,500.0,500,277.77
186576,500.0,500,277.87
187756,500.0,500,278.56
187820,500.0,500,278.60
188420,500.0,500,286.65
188576,500.0,500,286.76
189756,500.0,500,287.56
189820,500.0,500,287.60
190420,500.0,500,287.97
190576,500.0,500,288.07
191756,500.0,500,288.80
191820,500.0,500,288.84
192420,500.0,500,289.22
192576,500.0,500,289.31
193756,500.0,500,290.06
193820,500.0,500,290.10
194420,500.0,500,290.47
194576,500.0,500,290.57
195756,500.0,500,291.31
195820,500.0,500,291.35
196420,500.0,500,291.73
196576,500.0,500,291.83
197756,500.0,500,299.82
197820,500.0,500,299.86
198420,500.0,500,300.20
198576,500.0,500,300.30
199756,500.0,500,301.05
199820,500.0,500,301.09
200420,500.0,500,301.46
200576,500.0,500,301.59
201756,500.0,500,302.34
201820,500.0,500,302.38
202420,500.0,500,302.75
202576,500.0,500,302.85
203756,500.0,500,303.57
203820,500.0,500,303.61
204420,500.0,500,303.98
204576,500.0,500,304.07
